latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-26.06573,148.21054,326.29,1.02,1.01,2021-12-10,0355,Aqua,MODIS,75,6.1NRT,304.78,15.68,D
-28.36364,149.05498,330.4,1.01,1,2021-12-10,0355,Aqua,MODIS,77,6.1NRT,312.01,14.23,D
-27.86542,149.52957,319.26,1,1,2021-12-10,0355,Aqua,MODIS,50,6.1NRT,307.16,6.91,D
-27.6311,149.49489,335.43,1,1,2021-12-10,0355,Aqua,MODIS,83,6.1NRT,310.11,23.16,D
-27.63255,149.48477,353.79,1,1,2021-12-10,0355,Aqua,MODIS,96,6.1NRT,311.47,57.48,D
-27.62434,149.47664,338.09,1,1,2021-12-10,0355,Aqua,MODIS,85,6.1NRT,311.64,28.07,D
-27.6258,149.46652,321.9,1,1,2021-12-10,0355,Aqua,MODIS,42,6.1NRT,310.69,6.91,D
-27.20594,150.74071,320.5,1.04,1.02,2021-12-10,0355,Aqua,MODIS,62,6.1NRT,306.28,8.64,D
-27.41278,149.79521,322.76,1,1,2021-12-10,0355,Aqua,MODIS,60,6.1NRT,311.49,6.87,D
-26.98772,150.48769,331.45,1.03,1.01,2021-12-10,0355,Aqua,MODIS,80,6.1NRT,307.47,20.67,D
-17.92202,143.50658,342.17,1.34,1.15,2021-12-10,0357,Aqua,MODIS,87,6.1NRT,308.44,46.04,D
-17.9236,143.494,345.91,1.34,1.15,2021-12-10,0357,Aqua,MODIS,90,6.1NRT,308.77,57.98,D
-23.77525,146.90324,329.63,1.06,1.03,2021-12-10,0357,Aqua,MODIS,72,6.1NRT,304.35,16.78,D
-21.4797,148.40955,339.55,1,1,2021-12-10,0357,Aqua,MODIS,81,6.1NRT,310.55,24.72,D
-20.93003,148.95419,337.88,1.03,1.01,2021-12-10,0357,Aqua,MODIS,86,6.1NRT,303.38,29.86,D
-20.93151,148.94435,328.66,1.03,1.01,2021-12-10,0357,Aqua,MODIS,75,6.1NRT,304.22,15.86,D
-20.47006,148.64745,358.12,1.02,1.01,2021-12-10,0357,Aqua,MODIS,93,6.1NRT,302.69,71.13,D
-20.4715,148.63771,369.78,1.02,1.01,2021-12-10,0357,Aqua,MODIS,100,6.1NRT,306.96,105.77,D
-20.46098,148.64589,330.09,1.02,1.01,2021-12-10,0357,Aqua,MODIS,58,6.1NRT,302.5,17.15,D
-20.46243,148.63615,354.9,1.02,1.01,2021-12-10,0357,Aqua,MODIS,97,6.1NRT,305.26,62.14,D
-20.77033,145.2697,328.91,1.16,1.07,2021-12-10,0357,Aqua,MODIS,43,6.1NRT,310.99,12.41,D
-20.77173,145.25867,340.26,1.16,1.07,2021-12-10,0357,Aqua,MODIS,83,6.1NRT,312.64,32.67,D
-20.76852,145.26393,339.63,1.16,1.07,2021-12-10,0357,Aqua,MODIS,82,6.1NRT,312.9,29.79,D
-20.75887,145.26253,332.62,1.16,1.07,2021-12-10,0357,Aqua,MODIS,69,6.1NRT,312.42,17.1,D
-20.76032,145.25148,329.21,1.16,1.07,2021-12-10,0357,Aqua,MODIS,51,6.1NRT,312.48,11.32,D
-20.16032,147.87134,333.56,1,1,2021-12-10,0357,Aqua,MODIS,74,6.1NRT,305.41,16.81,D
-20.1617,147.8618,327.93,1,1,2021-12-10,0357,Aqua,MODIS,45,6.1NRT,305.2,9.73,D
-20.15133,147.86986,330.04,1,1,2021-12-10,0357,Aqua,MODIS,71,6.1NRT,307.18,10.76,D
-20.45065,145.62375,334.35,1.11,1.05,2021-12-10,0357,Aqua,MODIS,76,6.1NRT,317.8,14.27,D
-20.93293,140.85915,337.12,2.26,1.46,2021-12-10,0357,Aqua,MODIS,75,6.1NRT,321.87,51.25,D
-20.93657,140.85463,333.79,2.26,1.46,2021-12-10,0357,Aqua,MODIS,55,6.1NRT,322.31,32.47,D
-20.0273,146.79391,326.33,1.02,1.01,2021-12-10,0357,Aqua,MODIS,63,6.1NRT,310.56,7.15,D
-20.02864,146.78421,328.89,1.02,1.01,2021-12-10,0357,Aqua,MODIS,70,6.1NRT,311.72,10.51,D
-20.74328,140.04738,334.21,2.58,1.54,2021-12-10,0357,Aqua,MODIS,50,6.1NRT,316.26,54.44,D
-20.74563,140.02347,343.89,2.6,1.55,2021-12-10,0357,Aqua,MODIS,85,6.1NRT,316.6,118.99,D
-20.71305,140.06805,342.14,2.57,1.54,2021-12-10,0357,Aqua,MODIS,83,6.1NRT,317.1,102.67,D
-20.73772,140.04022,337.63,2.58,1.54,2021-12-10,0357,Aqua,MODIS,67,6.1NRT,316.02,73.71,D
-20.74031,140.01555,334.98,2.6,1.55,2021-12-10,0357,Aqua,MODIS,44,6.1NRT,316.17,60.85,D
-20.70736,140.06067,353.76,2.57,1.54,2021-12-10,0357,Aqua,MODIS,95,6.1NRT,317.96,195.6,D
-20.69343,140.05896,336.52,2.57,1.54,2021-12-10,0357,Aqua,MODIS,69,6.1NRT,315.51,68.43,D
-20.67952,140.05713,334.3,2.57,1.54,2021-12-10,0357,Aqua,MODIS,66,6.1NRT,314.9,59.14,D
-20.6631,140.08032,338.99,2.56,1.54,2021-12-10,0357,Aqua,MODIS,78,6.1NRT,314.36,87.93,D
-20.66559,140.05534,360.09,2.57,1.54,2021-12-10,0357,Aqua,MODIS,100,6.1NRT,315.94,265.08,D
-20.65168,140.05347,330.85,2.57,1.54,2021-12-10,0357,Aqua,MODIS,48,6.1NRT,311.37,45.01,D
-20.65824,140.0746,336.09,2.56,1.54,2021-12-10,0357,Aqua,MODIS,73,6.1NRT,313.46,73.47,D
-20.66089,140.04971,334.3,2.57,1.54,2021-12-10,0357,Aqua,MODIS,68,6.1NRT,313.78,62.2,D
-20.48137,139.94684,334.53,2.61,1.55,2021-12-10,0357,Aqua,MODIS,68,6.1NRT,314.76,60.98,D
-20.45559,139.9202,342.32,2.62,1.55,2021-12-10,0357,Aqua,MODIS,80,6.1NRT,313.86,115.65,D
-20.44889,139.93961,338.38,2.61,1.55,2021-12-10,0357,Aqua,MODIS,49,6.1NRT,312.5,87.29,D
-20.4514,139.91527,350.05,2.62,1.55,2021-12-10,0357,Aqua,MODIS,92,6.1NRT,314.41,179.52,D
-19.9654,144.07341,342.43,1.31,1.14,2021-12-10,0357,Aqua,MODIS,85,6.1NRT,315.03,44.13,D
-19.96697,144.06081,334.62,1.31,1.14,2021-12-10,0357,Aqua,MODIS,52,6.1NRT,314.94,25.89,D
-20.43486,139.93813,349.9,2.61,1.55,2021-12-10,0357,Aqua,MODIS,92,6.1NRT,310.43,181.28,D
-20.43734,139.91383,362.83,2.62,1.55,2021-12-10,0357,Aqua,MODIS,100,6.1NRT,313,312.46,D
-20.43998,139.88788,332.47,2.63,1.56,2021-12-10,0357,Aqua,MODIS,19,6.1NRT,311.38,56.03,D
-19.95518,144.07185,332.04,1.31,1.14,2021-12-10,0357,Aqua,MODIS,49,6.1NRT,313.28,19.09,D
-20.42329,139.91226,332.76,2.62,1.55,2021-12-10,0357,Aqua,MODIS,58,6.1NRT,305.52,69.63,D
-19.75781,145.20409,354.82,1.14,1.06,2021-12-10,0357,Aqua,MODIS,96,6.1NRT,316.65,64.47,D
-19.75924,145.19328,332.52,1.14,1.06,2021-12-10,0357,Aqua,MODIS,31,6.1NRT,315.15,15.52,D
-20.133,140.22571,353.79,2.46,1.51,2021-12-10,0357,Aqua,MODIS,95,6.1NRT,316.53,183.38,D
-20.11934,140.22417,337.96,2.46,1.51,2021-12-10,0357,Aqua,MODIS,79,6.1NRT,314.13,70.11,D
-20.10568,140.22258,355.77,2.46,1.51,2021-12-10,0357,Aqua,MODIS,97,6.1NRT,313.73,202.08,D
-20.07838,140.21935,337.59,2.46,1.51,2021-12-10,0357,Aqua,MODIS,78,6.1NRT,312.75,71.58,D
-20.06473,140.21768,332.81,2.46,1.51,2021-12-10,0357,Aqua,MODIS,68,6.1NRT,312.45,45.7,D
-20.08552,140.21532,337.67,2.46,1.51,2021-12-10,0357,Aqua,MODIS,78,6.1NRT,312.18,70.74,D
-20.05822,140.21208,331.1,2.46,1.51,2021-12-10,0357,Aqua,MODIS,62,6.1NRT,312.23,40.14,D
-18.27169,142.62218,338.62,1.55,1.23,2021-12-10,0357,Aqua,MODIS,73,6.1NRT,320.93,33.2,D
-18.26996,142.63678,356.57,1.54,1.22,2021-12-10,0357,Aqua,MODIS,97,6.1NRT,318.88,104.31,D
-18.35813,142.55925,336.74,1.57,1.23,2021-12-10,0357,Aqua,MODIS,77,6.1NRT,320.75,22.27,D
-18.35788,142.56436,335.69,1.57,1.23,2021-12-10,0357,Aqua,MODIS,67,6.1NRT,320.34,18.99,D
-18.53857,141.99434,342.55,1.73,1.29,2021-12-10,0357,Aqua,MODIS,47,6.1NRT,318.84,46.31,D
-18.53669,142.01067,346.02,1.72,1.29,2021-12-10,0357,Aqua,MODIS,74,6.1NRT,318.14,59.26,D
-18.54831,142.01218,348.71,1.72,1.29,2021-12-10,0357,Aqua,MODIS,86,6.1NRT,320.61,69.41,D
-18.23098,145.04037,335.83,1.12,1.05,2021-12-10,0357,Aqua,MODIS,83,6.1NRT,310.49,25.77,D
-18.62343,142.04367,338.05,1.72,1.29,2021-12-10,0357,Aqua,MODIS,39,6.1NRT,321.73,23.52,D
-18.67561,142.19737,344.56,1.68,1.27,2021-12-10,0357,Aqua,MODIS,87,6.1NRT,314.67,65.47,D
-18.53604,143.32507,340.38,1.4,1.17,2021-12-10,0357,Aqua,MODIS,83,6.1NRT,319.31,32.66,D
-18.68709,142.19887,359.01,1.68,1.27,2021-12-10,0357,Aqua,MODIS,99,6.1NRT,316.99,132,D
-18.67328,142.20396,342.43,1.68,1.27,2021-12-10,0357,Aqua,MODIS,84,6.1NRT,312.56,54.75,D
-18.54121,143.33238,340.65,1.4,1.17,2021-12-10,0357,Aqua,MODIS,83,6.1NRT,319.62,35.22,D
-18.68658,142.18956,349.27,1.68,1.27,2021-12-10,0357,Aqua,MODIS,91,6.1NRT,318.88,79.65,D
-18.68476,142.20547,360.17,1.68,1.27,2021-12-10,0357,Aqua,MODIS,100,6.1NRT,314.75,135.12,D
-18.70956,142.19257,365.7,1.68,1.27,2021-12-10,0357,Aqua,MODIS,100,6.1NRT,320.77,164.28,D
-18.70771,142.20848,348.26,1.68,1.27,2021-12-10,0357,Aqua,MODIS,91,6.1NRT,317.02,70.05,D
-18.74011,142.13148,354.95,1.7,1.28,2021-12-10,0357,Aqua,MODIS,96,6.1NRT,323.32,100.54,D
-18.73821,142.14757,339.43,1.69,1.28,2021-12-10,0357,Aqua,MODIS,24,6.1NRT,322.39,31.89,D
-18.75166,142.133,338.42,1.7,1.28,2021-12-10,0357,Aqua,MODIS,44,6.1NRT,321.23,27.97,D
-18.74404,142.19707,339.67,1.68,1.27,2021-12-10,0357,Aqua,MODIS,73,6.1NRT,320.36,34.44,D
-19.11109,139.30219,332.09,2.79,1.6,2021-12-10,0357,Aqua,MODIS,54,6.1NRT,313.13,59.38,D
-19.11283,139.30721,332.33,2.79,1.6,2021-12-10,0357,Aqua,MODIS,65,6.1NRT,312.88,65.9,D
-18.91843,142.26395,338.13,1.67,1.27,2021-12-10,0357,Aqua,MODIS,78,6.1NRT,319.9,33.83,D
-18.80499,143.28575,330.09,1.42,1.18,2021-12-10,0357,Aqua,MODIS,58,6.1NRT,315.42,16.37,D
-18.60332,145.02716,337.63,1.13,1.06,2021-12-10,0357,Aqua,MODIS,83,6.1NRT,311.37,27.48,D
-18.62959,144.89966,336.31,1.15,1.07,2021-12-10,0357,Aqua,MODIS,75,6.1NRT,316.44,20.6,D
-18.61285,145.02855,341.15,1.13,1.06,2021-12-10,0357,Aqua,MODIS,87,6.1NRT,311.82,34.97,D
-18.61146,145.0392,332.18,1.13,1.06,2021-12-10,0357,Aqua,MODIS,77,6.1NRT,312.2,18.97,D
-18.61154,145.40222,360.22,1.09,1.04,2021-12-10,0357,Aqua,MODIS,100,6.1NRT,310.59,83.02,D
-18.61015,145.41252,342.55,1.09,1.04,2021-12-10,0357,Aqua,MODIS,88,6.1NRT,308.55,38.67,D
-18.62091,145.40363,329.21,1.09,1.04,2021-12-10,0357,Aqua,MODIS,71,6.1NRT,310.97,15.81,D
-18.61952,145.41391,338.99,1.09,1.04,2021-12-10,0357,Aqua,MODIS,85,6.1NRT,310.71,30.7,D
-18.87925,143.50345,331.15,1.38,1.16,2021-12-10,0357,Aqua,MODIS,63,6.1NRT,315.03,16.15,D
-18.8776,143.51649,329.58,1.37,1.16,2021-12-10,0357,Aqua,MODIS,55,6.1NRT,314.74,12.78,D
-18.88972,143.50491,344.63,1.38,1.16,2021-12-10,0357,Aqua,MODIS,88,6.1NRT,317.67,47.95,D
-18.88805,143.51801,338.33,1.37,1.16,2021-12-10,0357,Aqua,MODIS,71,6.1NRT,316.26,30.17,D
-18.69917,144.96463,340.61,1.14,1.06,2021-12-10,0357,Aqua,MODIS,86,6.1NRT,313.85,28.91,D
-18.63546,145.43726,329,1.09,1.04,2021-12-10,0357,Aqua,MODIS,71,6.1NRT,310.1,16.04,D
-18.88505,143.51083,356.83,1.38,1.16,2021-12-10,0357,Aqua,MODIS,98,6.1NRT,316.76,90.82,D
-18.70403,144.96103,341.31,1.14,1.06,2021-12-10,0357,Aqua,MODIS,79,6.1NRT,315.12,26.87,D
-18.70263,144.9718,338.17,1.14,1.06,2021-12-10,0357,Aqua,MODIS,62,6.1NRT,311.78,22.74,D
-18.64083,145.4447,328.27,1.09,1.04,2021-12-10,0357,Aqua,MODIS,33,6.1NRT,308.59,12.21,D
-18.89552,143.51228,338.62,1.38,1.16,2021-12-10,0357,Aqua,MODIS,71,6.1NRT,317.05,33.51,D
-18.715,144.95161,346.12,1.14,1.06,2021-12-10,0357,Aqua,MODIS,91,6.1NRT,320.24,34.29,D
-18.71361,144.96239,351.35,1.14,1.06,2021-12-10,0357,Aqua,MODIS,94,6.1NRT,316.26,47.87,D
-18.72459,144.95297,338.78,1.14,1.06,2021-12-10,0357,Aqua,MODIS,75,6.1NRT,318.26,19.1,D
-18.73134,144.97598,334.62,1.14,1.06,2021-12-10,0357,Aqua,MODIS,44,6.1NRT,316.5,18.1,D
-18.75863,144.99091,354.79,1.14,1.06,2021-12-10,0357,Aqua,MODIS,97,6.1NRT,317.41,64.79,D
-18.75722,145.00165,361.79,1.14,1.06,2021-12-10,0357,Aqua,MODIS,100,6.1NRT,315.6,87.76,D
-18.76677,145.0031,337.84,1.14,1.06,2021-12-10,0357,Aqua,MODIS,83,6.1NRT,315.33,25.52,D
-18.75254,145.11002,336.22,1.12,1.06,2021-12-10,0357,Aqua,MODIS,73,6.1NRT,315.18,23.13,D
-18.75111,145.1207,351.47,1.12,1.06,2021-12-10,0357,Aqua,MODIS,94,6.1NRT,310.48,57.83,D
-18.76205,145.11137,329.21,1.12,1.06,2021-12-10,0357,Aqua,MODIS,57,6.1NRT,314.06,13.4,D
-18.76061,145.12209,338.95,1.12,1.06,2021-12-10,0357,Aqua,MODIS,84,6.1NRT,311.41,30.5,D
-18.88989,144.53166,338.29,1.2,1.09,2021-12-10,0357,Aqua,MODIS,83,6.1NRT,317.12,26.72,D
-18.88843,144.54303,337.38,1.2,1.09,2021-12-10,0357,Aqua,MODIS,81,6.1NRT,314.85,24.03,D
-18.8997,144.5331,343.75,1.2,1.09,2021-12-10,0357,Aqua,MODIS,88,6.1NRT,317.89,39.5,D
-18.89824,144.5444,345.61,1.2,1.09,2021-12-10,0357,Aqua,MODIS,90,6.1NRT,315.77,43.69,D
-18.97614,144.65411,339.15,1.19,1.08,2021-12-10,0357,Aqua,MODIS,53,6.1NRT,316.06,23.25,D
-18.98737,144.64427,340.65,1.19,1.08,2021-12-10,0357,Aqua,MODIS,58,6.1NRT,319.88,25.47,D
-18.9859,144.65552,368.82,1.19,1.08,2021-12-10,0357,Aqua,MODIS,100,6.1NRT,318.03,112.36,D
-18.99566,144.65694,337.12,1.19,1.08,2021-12-10,0357,Aqua,MODIS,52,6.1NRT,318.13,19.89,D
-19.20008,143.16069,345.95,1.46,1.2,2021-12-10,0357,Aqua,MODIS,79,6.1NRT,316.18,53.66,D
-19.20923,143.17596,341.76,1.46,1.19,2021-12-10,0357,Aqua,MODIS,46,6.1NRT,318.39,40.68,D
-19.20756,143.19,340.03,1.46,1.19,2021-12-10,0357,Aqua,MODIS,56,6.1NRT,311.79,40.65,D
-19.22001,143.17734,363.79,1.46,1.19,2021-12-10,0357,Aqua,MODIS,100,6.1NRT,323.99,126.42,D
-19.21834,143.1913,402.17,1.46,1.19,2021-12-10,0357,Aqua,MODIS,100,6.1NRT,324.2,426.05,D
-19.24323,143.1664,336.09,1.46,1.2,2021-12-10,0357,Aqua,MODIS,48,6.1NRT,320.63,21.52,D
-19.25401,143.16785,332.81,1.46,1.2,2021-12-10,0357,Aqua,MODIS,53,6.1NRT,318.5,15.47,D
-19.23831,143.61096,341.04,1.37,1.16,2021-12-10,0357,Aqua,MODIS,73,6.1NRT,320.54,32.09,D
-19.28708,143.81474,328.95,1.33,1.14,2021-12-10,0357,Aqua,MODIS,52,6.1NRT,314.74,11.75,D
-19.43165,143.11838,331.5,1.48,1.2,2021-12-10,0357,Aqua,MODIS,43,6.1NRT,316.43,14.95,D
-19.45852,143.07884,339.55,1.49,1.21,2021-12-10,0357,Aqua,MODIS,81,6.1NRT,318.63,33.92,D
-19.45679,143.09305,341.04,1.49,1.21,2021-12-10,0357,Aqua,MODIS,72,6.1NRT,318.78,35.88,D
-19.46804,143.18079,347.12,1.47,1.2,2021-12-10,0357,Aqua,MODIS,89,6.1NRT,314.66,59.39,D
-19.47283,143.17392,348.64,1.47,1.2,2021-12-10,0357,Aqua,MODIS,91,6.1NRT,316.89,63.4,D
-19.47119,143.1879,338.13,1.47,1.2,2021-12-10,0357,Aqua,MODIS,54,6.1NRT,314.08,31.74,D
-19.48865,143.13293,336.99,1.48,1.2,2021-12-10,0357,Aqua,MODIS,54,6.1NRT,317.63,25.4,D
-19.56319,143.24297,341,1.46,1.19,2021-12-10,0357,Aqua,MODIS,55,6.1NRT,318.07,38.34,D
-19.5566,143.23314,342.32,1.46,1.2,2021-12-10,0357,Aqua,MODIS,83,6.1NRT,318.06,41.22,D
-19.56738,143.23466,338.87,1.46,1.2,2021-12-10,0357,Aqua,MODIS,46,6.1NRT,318.78,29.11,D
-19.56572,143.24869,342.06,1.46,1.19,2021-12-10,0357,Aqua,MODIS,57,6.1NRT,317.85,39.5,D
-19.39407,145.58458,331.94,1.09,1.04,2021-12-10,0357,Aqua,MODIS,59,6.1NRT,317.36,11.8,D
-19.61732,143.1843,334.16,1.48,1.2,2021-12-10,0357,Aqua,MODIS,73,6.1NRT,318.79,18.99,D
-18.0897,144.03275,334.8,1.25,1.11,2021-12-10,0357,Aqua,MODIS,63,6.1NRT,314.45,19.82,D
-18.26063,142.62071,337.84,1.55,1.23,2021-12-10,0357,Aqua,MODIS,41,6.1NRT,316.7,29.49,D
-18.26695,142.64444,340.38,1.54,1.22,2021-12-10,0357,Aqua,MODIS,62,6.1NRT,314.07,43.13,D
-18.26878,142.62979,346.59,1.54,1.22,2021-12-10,0357,Aqua,MODIS,80,6.1NRT,320.89,62.13,D
-18.25774,142.62831,346.82,1.54,1.22,2021-12-10,0357,Aqua,MODIS,82,6.1NRT,314.84,65.09,D
-18.2036,142.79633,340.18,1.5,1.21,2021-12-10,0357,Aqua,MODIS,83,6.1NRT,319.99,37.4,D
-17.95463,143.49821,326.78,1.34,1.15,2021-12-10,0357,Aqua,MODIS,54,6.1NRT,310.21,7.65,D
-17.94427,143.49687,358.3,1.34,1.15,2021-12-10,0357,Aqua,MODIS,99,6.1NRT,313.63,96.07,D
-17.94589,143.48418,336.39,1.34,1.15,2021-12-10,0357,Aqua,MODIS,81,6.1NRT,311.18,27.88,D
-17.93235,143.50803,335.87,1.34,1.15,2021-12-10,0357,Aqua,MODIS,79,6.1NRT,311.48,27.67,D
-17.93393,143.49547,351.41,1.34,1.15,2021-12-10,0357,Aqua,MODIS,94,6.1NRT,312.18,72.65,D
-17.93553,143.48279,333.84,1.34,1.15,2021-12-10,0357,Aqua,MODIS,70,6.1NRT,310.39,24.25,D
-16.28208,137.52109,338.25,3.49,1.76,2021-12-10,0359,Aqua,MODIS,81,6.1NRT,304.24,141.99,D
-14.20376,135.77779,325.73,4.44,1.94,2021-12-10,0359,Aqua,MODIS,65,6.1NRT,285.68,134.71,D
-14.20411,135.78178,324.48,4.44,1.94,2021-12-10,0359,Aqua,MODIS,59,6.1NRT,285.53,119.12,D
-14.46086,135.38515,320.35,4.79,2,2021-12-10,0359,Aqua,MODIS,20,6.1NRT,284.03,68.33,D
-14.45617,135.42941,319.97,4.75,1.99,2021-12-10,0359,Aqua,MODIS,25,6.1NRT,284.4,62.88,D
-14.45843,135.3886,321.39,4.79,2,2021-12-10,0359,Aqua,MODIS,56,6.1NRT,283.97,80.14,D
-15.14842,135.50288,326.87,4.79,2,2021-12-10,0359,Aqua,MODIS,52,6.1NRT,287.85,148.1,D
-15.18921,135.46181,324.81,4.82,2,2021-12-10,0359,Aqua,MODIS,45,6.1NRT,289.06,115.3,D
-16.23899,137.43848,328.62,3.53,1.77,2021-12-10,0359,Aqua,MODIS,82,6.1NRT,299.62,112.99,D
-16.23542,137.47131,320.64,3.51,1.76,2021-12-10,0359,Aqua,MODIS,59,6.1NRT,300.83,56.39,D
-16.24734,137.44409,335.65,3.53,1.77,2021-12-10,0359,Aqua,MODIS,87,6.1NRT,299.88,170.01,D
-16.24398,137.47696,339.75,3.51,1.76,2021-12-10,0359,Aqua,MODIS,90,6.1NRT,302.19,201.93,D
-16.26329,137.44589,322.83,3.53,1.77,2021-12-10,0359,Aqua,MODIS,52,6.1NRT,298.5,69.55,D
-16.25989,137.47871,338.7,3.51,1.76,2021-12-10,0359,Aqua,MODIS,89,6.1NRT,303.76,186.9,D
-16.2565,137.51144,340.81,3.49,1.76,2021-12-10,0359,Aqua,MODIS,86,6.1NRT,303.07,198.12,D
-16.27924,137.44762,338,3.53,1.77,2021-12-10,0359,Aqua,MODIS,86,6.1NRT,299.38,188.46,D
-16.2758,137.48047,349.24,3.51,1.76,2021-12-10,0359,Aqua,MODIS,93,6.1NRT,304.2,291.14,D
-16.27237,137.51318,337.71,3.49,1.76,2021-12-10,0359,Aqua,MODIS,62,6.1NRT,303.88,155.07,D
-16.2952,137.44933,338.58,3.53,1.77,2021-12-10,0359,Aqua,MODIS,89,6.1NRT,300.72,199.07,D
-16.29171,137.48221,343.78,3.51,1.76,2021-12-10,0359,Aqua,MODIS,77,6.1NRT,304.6,214.83,D
-16.28824,137.51492,334.3,3.49,1.76,2021-12-10,0359,Aqua,MODIS,51,6.1NRT,304.7,106.38,D
-16.31468,137.41806,341.5,3.55,1.77,2021-12-10,0359,Aqua,MODIS,91,6.1NRT,296.26,234.93,D
-16.31115,137.45105,350.9,3.53,1.77,2021-12-10,0359,Aqua,MODIS,96,6.1NRT,301.25,324.36,D
-16.30763,137.48395,341.5,3.51,1.76,2021-12-10,0359,Aqua,MODIS,73,6.1NRT,304.4,194.02,D
-16.30411,137.51668,329.52,3.49,1.76,2021-12-10,0359,Aqua,MODIS,70,6.1NRT,305.24,56.57,D
-16.33068,137.41975,336.65,3.55,1.77,2021-12-10,0359,Aqua,MODIS,88,6.1NRT,296.86,176.76,D
-16.3271,137.45279,382.06,3.53,1.77,2021-12-10,0359,Aqua,MODIS,100,6.1NRT,305.17,934.3,D
-16.32353,137.48575,357.25,3.51,1.76,2021-12-10,0359,Aqua,MODIS,98,6.1NRT,305.36,390.77,D
-16.31998,137.51843,332.47,3.49,1.76,2021-12-10,0359,Aqua,MODIS,85,6.1NRT,304.65,72.41,D
-16.27261,137.45366,345.98,3.53,1.77,2021-12-10,0359,Aqua,MODIS,93,6.1NRT,300.02,279.82,D
-16.26941,137.48654,343.5,3.51,1.76,2021-12-10,0359,Aqua,MODIS,85,6.1NRT,304.29,218.82,D
-16.26622,137.51929,338.99,3.49,1.76,2021-12-10,0359,Aqua,MODIS,77,6.1NRT,303.3,159.87,D
-16.28856,137.45541,342.06,3.53,1.77,2021-12-10,0359,Aqua,MODIS,83,6.1NRT,301.13,220.85,D
-16.28532,137.48833,340.65,3.51,1.76,2021-12-10,0359,Aqua,MODIS,75,6.1NRT,304.43,190.94,D
-16.30779,137.42422,330.95,3.55,1.77,2021-12-10,0359,Aqua,MODIS,80,6.1NRT,296.29,128.71,D
-16.30451,137.45718,341.38,3.53,1.77,2021-12-10,0359,Aqua,MODIS,89,6.1NRT,301.52,213.34,D
-16.30122,137.49011,343.89,3.51,1.76,2021-12-10,0359,Aqua,MODIS,91,6.1NRT,305.09,203.9,D
-16.32379,137.42586,372.03,3.55,1.77,2021-12-10,0359,Aqua,MODIS,100,6.1NRT,299.46,702.35,D
-16.32046,137.45895,378.79,3.53,1.77,2021-12-10,0359,Aqua,MODIS,100,6.1NRT,304.05,836.69,D
-16.31713,137.49194,345.43,3.51,1.76,2021-12-10,0359,Aqua,MODIS,93,6.1NRT,304.6,210.36,D
-16.3364,137.46074,380.32,3.53,1.77,2021-12-10,0359,Aqua,MODIS,100,6.1NRT,303.44,875.83,D
-16.33303,137.49377,383.58,3.51,1.76,2021-12-10,0359,Aqua,MODIS,100,6.1NRT,306.08,930.77,D
-16.34894,137.49553,357.95,3.51,1.76,2021-12-10,0359,Aqua,MODIS,99,6.1NRT,302.04,404.77,D
-16.33882,137.59309,334.12,3.45,1.75,2021-12-10,0359,Aqua,MODIS,81,6.1NRT,303.43,94.52,D
-16.36485,137.4973,367.83,3.51,1.76,2021-12-10,0359,Aqua,MODIS,100,6.1NRT,301.72,581.37,D
-16.36143,137.52997,336.48,3.49,1.76,2021-12-10,0359,Aqua,MODIS,71,6.1NRT,301.24,128.62,D
-16.35461,137.59486,336.18,3.45,1.75,2021-12-10,0359,Aqua,MODIS,87,6.1NRT,304.9,113.24,D
-16.35124,137.62698,338.42,3.43,1.74,2021-12-10,0359,Aqua,MODIS,86,6.1NRT,304.9,144.57,D
-16.34787,137.65898,349.37,3.41,1.74,2021-12-10,0359,Aqua,MODIS,95,6.1NRT,303.52,271.36,D
-16.4289,137.19762,324.72,3.71,1.8,2021-12-10,0359,Aqua,MODIS,71,6.1NRT,303.99,53.47,D
-16.38967,137.5661,340.14,3.47,1.75,2021-12-10,0359,Aqua,MODIS,89,6.1NRT,301.39,177.91,D
-16.35755,137.50085,374.49,3.51,1.76,2021-12-10,0359,Aqua,MODIS,100,6.1NRT,302.64,721.4,D
-16.34803,137.59856,335.34,3.45,1.75,2021-12-10,0359,Aqua,MODIS,57,6.1NRT,303.97,120.41,D
-16.34488,137.63071,338.33,3.43,1.74,2021-12-10,0359,Aqua,MODIS,88,6.1NRT,304.56,149.94,D
-16.34175,137.66275,346.72,3.41,1.74,2021-12-10,0359,Aqua,MODIS,94,6.1NRT,303.94,248.12,D
-16.38284,137.56985,342.95,3.47,1.75,2021-12-10,0359,Aqua,MODIS,87,6.1NRT,302.58,206.2,D
-16.43563,137.20276,324.48,3.71,1.8,2021-12-10,0359,Aqua,MODIS,73,6.1NRT,303.58,52.74,D
-16.90756,138.04454,329.63,3.25,1.7,2021-12-10,0359,Aqua,MODIS,69,6.1NRT,305.88,71.54,D
-16.90024,138.68402,360.07,2.9,1.62,2021-12-10,0359,Aqua,MODIS,94,6.1NRT,287.9,362.43,D
-16.90144,138.69138,364.7,2.9,1.62,2021-12-10,0359,Aqua,MODIS,94,6.1NRT,288.44,418.07,D
-16.91044,138.74718,339.79,2.87,1.62,2021-12-10,0359,Aqua,MODIS,32,6.1NRT,296.75,122.82,D
